CustomerId,Surname,Gender,Age,Geography,IsActiveMember,HasPremiumMembership
5432,Crawford,Female,25,USA,0,1
5433,Milne,Male,51,Canada,1,1
5434,Anenechukwu,Male,37,USA,0,1
5435,Donaldson,Female,32,Canada,0,1
5436,Kelly,Female,33,USA,0,1
5437,Ts'ao,Female,34,USA,0,0
5438,Gonzalez,Male,30,UK,1,1
5439,Tai,Male,34,USA,0,1
5440,Muravyova,Female,61,UK,0,1
5441,Milanesi,Male,43,UK,0,0
5442,Lin,Male,29,USA,0,1
5443,Lambert,Female,43,UK,0,0
5444,Temple,Male,28,Canada,1,0
5445,Ridley,Male,33,USA,1,0
5446,Young,Female,36,USA,1,1
5447,Slye,Male,28,USA,0,1
5448,Pan,Male,50,UK,1,0
5449,Hsueh,Female,44,UK,1,0
5450,Roberts,Female,46,USA,1,1
5451,Moss,Male,33,USA,0,1
5452,Andrews,Male,43,USA,0,1
5453,Takasuka,Female,45,USA,0,0
5454,Dawson,Female,25,USA,0,0
5455,Bruche,Male,39,USA,0,1
5456,Oliver,Female,45,UK,0,1
5457,Ryan,Male,34,UK,0,1
5458,Sabbatini,Male,62,UK,1,1
5459,Watt,Male,35,Canada,0,1
5460,Wilson,Female,36,Canada,0,1
5461,Abramova,Male,41,UK,1,0
5462,Purdy,Male,31,Canada,0,0
5463,Higgins,Female,29,USA,0,0
5464,Marshall,Female,36,USA,0,0
5465,Reye,Female,36,USA,1,0
5466,Chibueze,Female,41,UK,0,1
5467,Kwemtochukwu,Male,32,UK,1,0
5468,Biryukova,Male,33,Canada,1,1
5469,Chidozie,Male,45,USA,1,1
5470,Barber,Male,21,USA,0,0
5471,Thompson,Male,25,USA,1,1
5472,Maslov,Female,39,UK,0,1
5473,Jones,Male,42,UK,1,0
5474,Chidumaga,Female,38,UK,1,1
5475,Hs?,Female,34,USA,0,1
5476,Trentini,Male,42,UK,1,1
5477,Lucas,Male,47,Canada,0,1
5478,Willoughby,Female,34,USA,1,1
5479,Jamieson,Male,44,UK,1,1
5480,Robertson,Male,35,Canada,0,0
5481,Ojiofor,Female,34,UK,0,0
5482,Cameron,Female,44,UK,1,0
5483,Mayne,Male,46,Canada,0,1
5484,Mancini,Male,28,Canada,0,0
5485,Paramor,Male,45,UK,0,0
5486,Young,Male,38,Canada,1,1
5487,Daly,Female,41,Canada,1,0
5488,Carter,Male,35,USA,1,1
5489,Dike,Female,35,USA,1,1
5490,Hughes,Male,33,USA,1,0
5491,Green,Female,78,Canada,1,0
5492,Chinomso,Female,36,UK,1,1
5493,Gorshkov,Male,35,USA,1,1
5494,Chinomso,Male,31,USA,0,1
5495,Ijendu,Female,48,Canada,0,0
5496,Yen,Male,35,USA,0,1
5497,Arcuri,Female,42,USA,1,0
5498,Baresi,Female,36,Canada,0,0
5499,Field,Male,35,USA,0,0
5500,Christian,Female,27,UK,1,1
5501,Ross,Male,47,USA,1,1
5502,Trevisani,Female,31,USA,0,1
5503,Akabueze,Female,40,Canada,1,1
5504,Dunn,Male,24,Canada,1,1
5505,Martin,Male,32,USA,0,0
5506,Donaldson,Female,53,USA,1,1
5507,McClinton,Male,34,Canada,1,0
5508,Bentley,Female,40,Canada,0,1
5509,Ibezimako,Female,75,USA,1,1
5510,Thomson,Male,33,USA,0,1
5511,Ch'in,Female,48,UK,0,1
5512,Holbrook,Male,32,UK,0,1
5513,Solomina,Male,37,USA,1,0
5514,McDonald,Female,33,USA,1,0
5515,Dennis,Male,65,USA,0,1
5516,Faulk,Female,28,UK,1,1
5517,Dale,Male,37,USA,1,1
5518,Gorbunov,Male,33,USA,0,1
5519,Farrell,Male,39,USA,0,0
5520,De Luca,Male,43,USA,0,1
5521,Walker,Female,61,USA,1,1
5522,Forster,Male,37,USA,0,1
5523,Brown,Female,37,USA,0,1
5524,Monaldo,Male,35,USA,1,1
5525,Wu,Female,53,USA,1,0
5526,Pan,Male,51,USA,1,1
5527,Longo,Male,49,UK,1,1
5528,Findlay,Male,38,USA,1,1
5529,Fu,Male,32,USA,1,0
5530,Yin,Male,34,USA,0,1
5531,Hamilton,Male,34,USA,1,1
5532,Miller,Female,31,USA,0,0
5533,Hsing,Male,33,USA,1,1
5534,Mitchell,Male,44,Canada,0,1
5535,Chamberlin,Female,29,USA,1,0
5536,Buttenshaw,Female,32,UK,0,1
5537,Anayochukwu,Male,45,Canada,1,1
5538,Wallace,Female,41,UK,1,1
5539,Calabresi,Female,28,UK,0,0
5540,Sun,Male,39,Canada,0,0
5541,Tuan,Male,43,USA,0,1
5542,Nazarova,Male,51,Canada,1,0
5543,Bryant,Female,35,USA,1,1
5544,Pai,Male,38,USA,1,1
5545,Power,Male,42,USA,0,1
5546,Hao,Male,33,UK,0,0
5547,McMillan,Male,32,USA,0,1
5548,Merrett,Male,38,USA,0,1
5549,Phillips,Male,38,USA,0,1
5550,De Luca,Male,33,Canada,0,1
5551,Tu,Female,44,USA,1,0
5552,Elder,Female,26,UK,0,1
5553,Dilke,Male,41,USA,0,1
5554,Panicucci,Male,31,UK,1,1
5555,Mason,Male,38,Canada,1,1
5556,Townsend,Female,39,Canada,1,1
5557,Gunson,Male,40,USA,0,1
5558,Milano,Female,39,UK,1,1
5559,Macleod,Male,34,UK,1,1
5560,Olisaemeka,Male,36,UK,0,1
5561,Gleeson,Male,35,USA,0,1
5562,Martin,Female,56,Canada,1,1
5563,Liao,Male,42,Canada,1,1
5564,Sung,Male,46,Canada,0,1
5565,Lai,Male,39,Canada,0,1
5566,Cartwright,Male,35,UK,1,0
5567,Wu,Male,42,UK,1,0
5568,Ch'in,Male,28,UK,1,1
5569,Biryukov,Male,38,USA,1,1
5570,Ting,Male,36,USA,0,1
5571,P'eng,Male,35,UK,0,1
5572,Niu,Female,38,Canada,0,1
5573,Mellor,Male,34,USA,1,1
5574,Power,Male,29,USA,0,1
5575,Arcuri,Female,36,Canada,1,1
5576,Lang,Male,40,USA,1,1
5577,Eve,Male,65,UK,0,1
5578,Ch'in,Female,62,USA,1,1
5579,Napolitani,Female,50,Canada,0,1
5580,Barker,Male,22,Canada,0,0
5581,Whitfield,Male,30,Canada,0,1
5582,Stradford,Male,67,Canada,1,1
5583,Brownlow,Male,38,USA,0,0
5584,Dunn,Female,31,Canada,1,0
5585,DeRose,Female,31,Canada,0,1
5586,Wang,Male,38,UK,1,1
5587,Hobbs,Female,25,UK,1,1
5588,Anderson,Female,37,USA,1,1
5589,Ugochukwu,Female,35,USA,1,1
5590,Kirsova,Female,37,UK,0,0
5591,Tsou,Male,25,UK,0,1
5592,Ozerova,Male,38,USA,0,1
5593,Li,Male,19,Canada,0,0
5594,Fyans,Male,50,Canada,0,1
5595,Freeman,Male,40,USA,1,1
5596,Chiu,Male,33,USA,1,0
5597,Iadanza,Male,35,Canada,1,0
5598,Ferguson,Female,42,USA,1,1
5599,Kelly,Female,57,UK,1,1
5600,She,Female,50,UK,1,0
5601,Christie,Male,37,USA,1,1
5602,Creel,Female,44,Canada,0,1
5603,Thompson,Female,50,USA,1,1
5604,Lazareva,Male,39,Canada,0,1
5605,Boni,Male,49,USA,0,0
5606,Evseev,Male,58,USA,1,1
5607,Marino,Female,52,UK,0,1
5608,Mackenzie,Male,41,UK,0,1
5609,Sutherland,Female,27,USA,1,1
5610,Nicolay,Female,40,Canada,0,1
5611,Lori,Female,28,USA,0,0
5612,Piazza,Male,42,UK,0,1
5613,Somerville,Female,31,USA,1,1
5614,Christie,Female,32,USA,0,1
5615,Grave,Female,46,Canada,1,1
5616,Lori,Female,29,USA,0,1
5617,Iloerika,Male,26,Canada,1,1
5618,Muir,Male,43,USA,0,1
5619,Pauley,Male,38,USA,1,1
5620,Kao,Male,41,Canada,1,1
5621,Grant,Male,31,USA,0,0
5622,Chukwuma,Female,44,USA,0,0
5623,Vincent,Male,38,USA,0,0
5624,Lazareva,Male,42,Canada,1,1
5625,Ch'ien,Female,45,Canada,0,1
5626,Bishop,Female,60,USA,1,1
5627,Chibuzo,Female,35,Canada,1,1
5628,Chang,Male,29,USA,1,1
5629,Calabrese,Female,44,UK,1,1
5630,Tokaryev,Male,28,Canada,0,0
5631,Logan,Female,37,Canada,0,1
5632,Ozerova,Male,40,USA,1,1
5633,Goering,Male,44,USA,0,1
5634,Lo,Male,28,USA,0,1
5635,Simmons,Female,38,USA,0,0
5636,Maduabuchim,Female,27,Canada,1,0
5637,Linger,Male,33,USA,1,0
5638,Yeh,Female,29,USA,1,1
5639,Stevenson,Female,38,USA,0,0
5640,Ifeatu,Male,61,USA,1,1
5641,Kenechukwu,Female,24,UK,0,0
5642,Learmonth,Male,42,UK,0,1
5643,Dickson,Female,41,Canada,0,1
5644,Volkova,Female,36,Canada,1,1
5645,Mitchell,Female,37,Canada,1,1
5646,Wong,Female,42,Canada,0,1
5647,James,Female,35,UK,0,1
5648,Shao,Male,19,USA,1,1
5649,Walton,Male,35,USA,1,0
5650,Stanley,Male,29,Canada,1,1
5651,Watson,Female,36,UK,0,1
5652,Folliero,Female,61,UK,1,1
5653,Fitzgerald,Female,29,USA,0,0
5654,Garner,Female,41,UK,0,1
5655,Folliero,Female,43,Canada,1,1
5656,Liao,Male,63,Canada,1,1
5657,Lucchesi,Female,27,USA,0,1
5658,Chan,Male,30,USA,1,0
5659,Ma,Male,41,Canada,0,1
5660,Nwabugwu,Female,52,USA,0,1
5661,P'eng,Male,68,Canada,1,1
5662,Andrews,Female,26,USA,0,1
5663,Otutodilinna,Female,40,USA,1,0
5664,Grant,Female,38,USA,0,1
5665,Abramovich,Male,71,Canada,1,0
5666,Komarova,Male,33,USA,0,1
5667,Otutodilichukwu,Male,60,Canada,1,1
5668,Donaldson,Female,34,USA,1,1
5669,Duggan,Male,42,USA,1,0
5670,Chinwendu,Male,33,UK,1,0
5671,Hamilton,Male,32,USA,0,1
5672,Smith,Female,73,USA,1,0
5673,Mazzi,Male,29,USA,0,1
5674,Krischock,Male,34,Canada,0,0
5675,Kent,Male,28,Canada,0,0
5676,Binder,Female,26,USA,1,1
5677,Zubarev,Female,26,USA,1,0
5678,Degtyarev,Male,32,UK,0,1
5679,Obialo,Male,33,USA,0,1
5680,Davydova,Female,33,UK,0,1
5681,Teng,Female,30,UK,0,0
5682,Hsing,Female,39,Canada,1,1
5683,Coleman,Male,29,Canada,0,1
5684,Wilder,Female,61,USA,0,1
5685,Molineux,Female,25,USA,0,0
5686,Cocci,Female,47,Canada,1,0
5687,Chikwendu,Female,46,Canada,0,0
5688,Fraser,Female,37,UK,1,0
5689,Lai,Male,23,UK,0,1
5690,Korovin,Female,50,Canada,1,1
5691,Sidorov,Female,39,Canada,0,1
5692,Ibrahimova,Male,44,Canada,0,1
5693,Duigan,Female,30,USA,0,1
5694,Taylor,Female,32,USA,1,0
5695,Donaldson,Female,31,USA,1,0
5696,Jobson,Male,46,USA,1,1
5697,Lu,Male,41,USA,1,0
5698,Nebechi,Male,39,USA,0,0
5699,Cross,Female,64,Canada,1,1
5700,Wallace,Male,35,USA,1,1
5701,Perreault,Male,41,USA,1,1
5702,Manna,Female,49,UK,0,1
5703,Hsiung,Male,36,USA,0,1
5704,Gibbons,Female,42,USA,0,1
5705,Algeranoff,Female,45,UK,0,1
5706,Doherty,Male,40,UK,1,1
5707,Rowe,Female,48,Canada,1,1
5708,Yates,Male,25,USA,1,0
5709,Galloway,Female,60,USA,1,1
5710,Genovese,Female,39,USA,0,1
5711,Arrington,Male,34,USA,0,0
5712,Miah,Female,35,USA,1,1
5713,Chijindum,Male,35,UK,0,1
5714,Ferguson,Male,47,USA,1,0
5715,Smith,Female,39,USA,1,1
5716,Marshall,Male,31,USA,1,0
5717,P'an,Male,37,UK,1,0
5718,Burton,Female,37,USA,1,0
5719,Kamdibe,Female,37,USA,0,1
5720,Milani,Male,27,USA,0,0
5721,Forbes,Male,46,Canada,1,1
5722,Chiekwugo,Male,49,UK,0,1
5723,Cousens,Male,34,USA,0,0
5724,Ross,Female,26,USA,1,1
5725,Wood,Male,40,Canada,1,1
5726,Hawks,Female,33,USA,0,0
5727,T'ien,Female,46,Canada,0,1
5728,Ting,Male,38,UK,0,0
5729,Thynne,Male,41,USA,1,1
5730,Wang,Male,43,USA,1,1
5731,Maclean,Female,29,USA,1,1
5732,Watson,Male,45,USA,1,1
5733,Gibson,Male,40,Canada,1,1
5734,French,Female,22,USA,0,1
5735,Henderson,Male,54,USA,1,1
5736,Greenwood,Female,44,Canada,1,0
5737,Anderson,Male,31,USA,0,0
5738,Mistry,Female,35,UK,1,1
5739,Tuan,Male,38,USA,0,1
5740,Fiorentini,Female,30,USA,1,1
5741,Scott,Female,34,UK,0,1
5742,Jideofor,Male,42,USA,1,0
5743,Yevseyev,Male,61,USA,1,0
5744,Kelly,Male,38,Canada,0,0
5745,Smith,Female,43,Canada,1,1
5746,Ogle,Male,32,Canada,1,1
5747,Moss,Female,41,Canada,1,1
5748,Loggia,Male,34,Canada,1,0
5749,Nwankwo,Female,45,USA,0,0
5750,Allan,Female,29,USA,0,0
5751,Woronoff,Male,37,UK,0,1
5752,Wolfe,Male,40,USA,1,1
5753,Henderson,Female,36,Canada,1,1
5754,Sutherland,Female,41,Canada,0,0
5755,Marsden,Female,45,UK,1,1
5756,Hyde,Male,50,USA,1,1
5757,Kao,Male,28,UK,1,1
5758,T'ang,Male,32,USA,1,1
5759,Crawford,Female,44,UK,0,0
5760,Dilibe,Female,37,UK,1,0
5761,Austin,Male,23,Canada,0,1
5762,Santiago,Female,31,USA,1,1
5763,Chibugo,Male,39,UK,1,1
5764,Toscano,Female,32,USA,1,1
5765,Afanasyeva,Female,34,USA,1,1
5766,Sokolov,Male,30,USA,1,1
5767,Wei,Male,40,USA,1,1
5768,Olisanugo,Female,45,USA,0,0
5769,Gorman,Male,36,USA,1,0
5770,Priestley,Female,29,USA,0,1
5771,Lloyd,Male,51,USA,0,1
5772,Salmond,Male,44,Canada,1,0
5773,MacDonald,Male,35,USA,0,1
5774,Robertson,Female,36,Canada,0,0
5775,Chukwumaobim,Male,31,UK,0,1
5776,Ifeanacho,Female,49,USA,0,1
5777,Li Fonti,Female,39,UK,0,1
5778,Ko,Male,66,Canada,1,1
5779,Goloubev,Female,36,USA,0,1
5780,Kruglov,Male,40,Canada,1,1
5781,Liao,Female,42,UK,0,1
5782,White,Male,36,UK,0,0
5783,Sinclair,Female,33,Canada,1,0
5784,Fiorentini,Male,71,USA,1,1
5785,Shen,Male,29,USA,1,1
5786,Rapuokwu,Male,48,USA,1,0
5787,Woronoff,Male,40,USA,0,0
5788,Holden,Male,26,UK,0,1
5789,Roberts,Female,42,USA,0,0
5790,Tsou,Female,55,UK,0,1
5791,Somerville,Male,27,Canada,0,1
5792,Greco,Female,42,UK,1,0
5793,Leonard,Male,38,USA,0,1
5794,McKenzie,Female,32,Canada,0,1
5795,McElhone,Male,57,USA,1,1
5796,Dipietro,Male,39,USA,0,1
5797,Kerr,Female,45,Canada,1,1
5798,Hunter,Male,37,USA,0,0
5799,Niehaus,Male,54,Canada,1,0
5800,Craig,Female,45,USA,1,1
5801,Barclay-Harvey,Male,30,USA,1,1
5802,Teng,Female,50,Canada,1,0
5803,Milani,Male,35,USA,0,1
5804,Mistry,Male,38,Canada,0,0
5805,Jamieson,Female,35,UK,0,1
5806,Kay,Female,38,Canada,1,1
5807,Ikedinachukwu,Male,47,Canada,1,1
5808,Holt,Female,33,USA,0,1
5809,Nkemakolam,Male,60,USA,0,1
5810,Hartung,Male,32,USA,1,1
5811,Ch'en,Female,42,Canada,0,0
5812,Baker,Female,38,Canada,1,0
5813,Osinachi,Male,41,USA,1,0
5814,Shih,Male,30,USA,0,1
5815,Feng,Female,40,UK,1,1
5816,Sternberg,Female,41,UK,1,0
5817,Adams,Male,43,USA,1,0
5818,Gray,Male,69,UK,1,0
5819,Shepherd,Female,34,UK,1,1
5820,Walton,Male,29,USA,1,1
5821,Yang,Male,37,UK,0,0
5822,Barnett,Female,47,UK,0,1
5823,Romani,Male,35,Canada,0,1
5824,Greene,Female,51,UK,0,1
5825,Hart,Male,36,Canada,1,1
5826,Johnston,Female,62,Canada,1,1
5827,Miller,Female,29,UK,1,1
5828,Robson,Male,35,Canada,1,1
5829,Wallace,Female,37,Canada,0,1
5830,Cross,Male,32,USA,0,1
5831,Marcum,Male,37,UK,1,1
5832,North,Female,27,USA,1,1
5833,Mao,Male,26,USA,1,0
5834,Calabrese,Female,49,UK,0,1
5835,Martin,Male,32,USA,0,1
5836,Fleming,Male,37,Canada,1,1
5837,Roberts,Female,29,UK,1,1
5838,Finch,Female,35,USA,0,1
5839,Whitelegge,Male,51,Canada,0,0
5840,Rooke,Male,40,UK,1,1
5841,Lu,Male,71,Canada,1,1
5842,Marcelo,Female,49,USA,0,1
5843,Matthews,Female,38,Canada,1,0
5844,Romani,Male,21,USA,1,1
5845,Scott,Male,29,USA,1,1
5846,Mao,Male,33,UK,1,0
5847,Horsley,Male,29,Canada,0,1
5848,Goddard,Female,45,USA,0,0
5849,Eskridge,Male,33,UK,1,1
5850,Smith,Male,51,USA,0,0
5851,Simpson,Female,22,UK,1,1
5852,Oguejiofor,Male,33,Canada,1,0
5853,Holloway,Male,22,Canada,1,0
5854,L?,Male,40,UK,0,1
5855,Feng,Female,34,USA,1,1
5856,Claiborne,Male,46,USA,0,1
5857,Egobudike,Male,31,Canada,0,1
5858,Folliero,Female,56,USA,0,1
5859,Bray,Female,30,USA,0,1
5860,Ibrahimov,Male,38,Canada,1,0
5861,Carpenter,Female,37,USA,0,1
5862,Walsh,Male,48,USA,1,1
5863,Woods,Male,40,USA,1,1
5864,Wu,Male,40,USA,0,0
5865,Forbes,Female,32,USA,0,0
5866,Lynch,Male,39,USA,0,1
5867,Amaechi,Female,53,USA,1,0
5868,Enriquez,Male,62,UK,1,1
5869,Y?an,Male,46,USA,1,1
5870,Brooks,Male,31,UK,1,0
5871,Wang,Male,43,USA,0,1
5872,Burke,Female,33,USA,0,0
5873,Meng,Male,21,Canada,1,0
5874,Chiganu,Female,40,USA,0,1
5875,Hunt,Male,19,USA,1,1
5876,Lucchese,Female,33,USA,1,1
5877,Humphries,Male,39,USA,0,1
5878,Frolova,Male,26,USA,0,0
5879,Hsing,Male,36,UK,1,1
5880,Parkes,Male,41,USA,1,1
5881,Gregory,Male,28,USA,1,1
5882,Obiuto,Male,31,Canada,1,0
5883,Longo,Male,55,USA,1,0
5884,Lombardo,Female,38,USA,1,1
5885,Lombardo,Male,38,UK,1,1
5886,Gonzalez,Female,29,USA,1,1
5887,Nwabugwu,Male,40,UK,1,0
5888,Ford,Female,33,UK,0,1
5889,Gilleland,Female,54,USA,1,1
5890,Fullwood,Female,31,USA,1,0
5891,Kao,Male,38,USA,0,1
5892,Montalvo,Female,34,USA,0,1
5893,Wilson,Male,35,UK,0,1
5894,Doyne,Female,48,Canada,1,0
5895,Onwuamaeze,Male,39,USA,0,1
5896,K'ung,Male,37,UK,0,1
5897,O'Donnell,Male,30,Canada,0,1
5898,McMillan,Male,23,USA,0,1
5899,Chinedum,Male,34,USA,0,1
5900,Capon,Female,27,USA,0,0
5901,Rawling,Female,27,USA,0,1
5902,Duncan,Male,42,USA,0,0
5903,Trevisani,Male,40,USA,0,1
5904,Ankudinova,Female,29,USA,1,1
5905,Balsillie,Male,45,UK,0,1
5906,Kerr,Female,30,USA,0,1
5907,Worsnop,Male,32,USA,0,0
5908,Yevseyev,Male,66,Canada,1,1
5909,Manna,Female,46,Canada,0,1
5910,Siciliani,Female,33,USA,1,1
5911,Powell,Female,39,USA,1,1
5912,Bazarova,Male,33,USA,1,1
5913,White,Female,38,USA,0,0
5914,Buda,Male,42,Canada,1,1
5915,Cattaneo,Male,27,UK,1,0
5916,Lo,Male,47,USA,0,1
5917,Brown,Female,39,Canada,0,0
5918,Rose,Female,31,USA,0,1
5919,Lombardo,Male,28,UK,1,0
5920,McMillan,Male,49,Canada,0,1
5921,Howe,Male,36,USA,1,0
5922,Hsu,Male,54,Canada,1,1
5923,Han,Female,44,USA,0,1
5924,Calabrese,Female,48,USA,0,1
5925,Riley,Female,39,USA,1,0
5926,Biryukov,Female,39,UK,1,0
5927,Broadhurst,Female,53,USA,0,1
5928,Genovesi,Female,43,UK,0,0
5929,Hsieh,Female,36,UK,1,1
5930,Kemp,Male,32,USA,1,1
5931,Chukwudi,Female,30,USA,1,0
5932,Iqbal,Female,46,UK,0,1
5933,Teng,Female,47,USA,1,1
5934,Tao,Male,41,USA,0,1
5935,Chinedum,Male,34,USA,0,0
5936,Stevenson,Male,37,Canada,0,0
5937,Duncan,Female,22,Canada,1,1
5938,Garrett,Female,31,Canada,0,0
5939,Yao,Male,38,Canada,1,0
5940,He,Male,30,UK,1,1
5941,Mazzi,Female,41,USA,1,1
5942,Edwards,Female,33,USA,0,1
5943,Lucchesi,Male,53,UK,0,1
5944,Siciliani,Female,55,USA,1,1
5945,Shih,Male,43,UK,1,0
5946,Logue,Female,40,USA,1,0
5947,Rechner,Male,32,USA,0,1
5948,O'Brien,Female,45,USA,1,1
5949,Stewart,Female,35,UK,0,1
5950,Batt,Female,44,UK,1,0
5951,Hope,Female,57,UK,0,1
5952,Ahmed,Male,41,USA,1,0
5953,Pearson,Male,29,Canada,1,1
5954,Kruglov,Female,31,Canada,0,1
5955,Gordon,Male,33,USA,1,0
5956,Trujillo,Female,39,USA,1,1
5957,Pagnotto,Female,38,UK,0,1
5958,Horton,Male,76,UK,1,1
5959,DeRose,Female,40,USA,1,0
5960,Chiang,Female,33,Canada,0,1
5961,Gill,Male,48,USA,0,1
5962,Trevisano,Male,32,Canada,1,0
5963,Morrison,Male,42,UK,1,1
5964,Onuora,Female,40,UK,1,1
5965,Ikenna,Male,35,Canada,0,0
5966,Mancini,Female,30,USA,1,1
5967,Moss,Female,43,USA,0,1
5968,Ting,Male,37,Canada,0,1
5969,Tai,Male,28,USA,1,0
5970,Pan,Female,29,USA,1,0
5971,Wilson,Male,35,USA,0,0
5972,Bianchi,Male,37,Canada,0,1
5973,Holman,Male,49,UK,0,0
5974,Obidimkpa,Male,37,USA,1,1
5975,Wallace,Male,45,USA,1,1
5976,Ash,Male,44,USA,1,0
5977,Ku,Female,38,USA,0,0
5978,Uspensky,Female,40,USA,1,0
5979,Shih,Male,41,Canada,0,1
5980,Kumm,Female,24,USA,0,0
5981,Carey,Female,31,Canada,0,1
5982,Farber,Female,37,UK,0,1
5983,Calabrese,Male,37,UK,1,1
5984,Findlay,Female,28,UK,0,1
5985,Yu,Female,41,USA,0,1
5986,Edments,Male,33,Canada,1,1
5987,Brown,Female,35,Canada,0,1
5988,Lindon,Female,25,UK,0,1
5989,Chukwudi,Male,35,USA,1,1
5990,Caldwell,Female,53,USA,0,0
5991,Li Fonti,Female,32,USA,1,1
5992,Pitcher,Male,27,USA,0,1
5993,Capon,Female,32,USA,1,1
5994,Kable,Male,45,USA,0,0
5995,Lo Duca,Male,35,UK,1,1
5996,Kulikova,Male,59,USA,1,1
5997,Navarrete,Male,62,UK,1,1
5998,Huguley,Female,20,USA,1,0
5999,Han,Male,28,Canada,0,1
6000,Horsley,Female,31,USA,0,0
6001,Massie,Female,37,USA,1,0
6002,Singh,Female,30,USA,0,1
6003,H?,Female,41,USA,0,1
6004,Doyle,Male,19,Canada,1,1
6005,Grant,Female,22,Canada,1,1
6006,Law,Female,24,USA,1,0
6007,King,Female,31,USA,0,1
6008,Onwubiko,Male,28,USA,1,1
6009,Romano,Female,24,Canada,1,1
6010,Okwudilichukwu,Male,33,Canada,0,1
6011,Milano,Male,38,Canada,0,1
6012,Parker,Female,45,UK,1,1
6013,Aitken,Female,26,USA,0,1
6014,Obiora,Male,37,Canada,0,1
6015,Vasilyeva,Male,48,Canada,0,1
6016,Chiabuotu,Male,59,Canada,1,1
6017,Slater,Male,38,UK,0,0
6018,Hughes,Female,34,USA,0,0
6019,Menkens,Male,30,USA,1,0
6020,Pisani,Female,35,Canada,1,0
6021,Y?an,Female,35,USA,0,1
6022,Milani,Male,52,USA,1,1
6023,Chin,Female,35,Canada,0,1
6024,Fu,Female,33,USA,1,0
6025,Howells,Male,27,Canada,0,0
6026,Ni,Female,46,USA,0,0
6027,Maslova,Male,41,Canada,0,1
6028,Forster,Male,44,UK,1,0
6029,Sun,Female,50,Canada,1,1
6030,Bocharova,Female,44,USA,1,0
6031,Y?an,Male,33,Canada,0,1
6032,Singh,Female,40,UK,1,1
6033,Nkemakonam,Male,39,USA,0,1
6034,Chiemenam,Female,36,Canada,0,1
6035,Angelo,Male,37,Canada,0,0
6036,Frolov,Male,34,USA,0,1
6037,West,Female,27,USA,1,0
6038,Beatham,Male,32,Canada,1,1
6039,Pollard,Female,27,UK,1,1
6040,Hsing,Male,26,Canada,1,0
6041,Dowse,Male,46,Canada,1,1
6042,Lucciano,Male,45,USA,0,1
6043,Godfrey,Female,29,USA,1,1
6044,Gratton,Male,31,USA,0,1
6045,Manning,Male,46,USA,1,1
6046,Mazzi,Female,37,UK,1,1
6047,Wall,Male,69,UK,1,0
6048,Sims,Male,40,Canada,1,1
6049,Allan,Female,36,USA,0,0
6050,Griffen,Male,41,Canada,0,1
6051,Russell,Male,44,USA,0,1
6052,Brown,Female,45,Canada,0,1
6053,Palerma,Male,52,UK,0,0
6054,Gilbert,Male,42,Canada,0,0
6055,Uvarov,Female,47,USA,1,1
6056,Wisdom,Female,23,UK,1,0
6057,Hussain,Male,25,USA,1,1
6058,Woods,Male,31,USA,1,1
6059,Cameron,Male,56,UK,0,1
6060,Mai,Male,44,Canada,1,1
6061,Gibson,Male,39,Canada,0,1
6062,Grigoryeva,Male,47,UK,0,0
6063,Gunter,Male,32,Canada,1,1
6064,Arcuri,Male,31,USA,1,1
6065,Tung,Male,23,USA,0,1
6066,Smith,Female,37,UK,1,1
6067,Lori,Male,45,USA,0,0
6068,Chidimma,Female,34,USA,0,0
6069,Ting,Female,41,USA,1,1
6070,Tsao,Male,52,Canada,1,1
6071,Collee,Male,35,Canada,1,0
6072,Lettiere,Male,52,Canada,0,1
6073,Fu,Male,45,USA,1,1
6074,Bergamaschi,Female,36,UK,1,1
6075,Dyer,Female,45,USA,1,1
6076,Buccho,Male,42,USA,0,0
6077,Jones,Female,24,USA,0,1
6078,Nebechi,Female,37,UK,0,0
6079,Ibekwe,Female,41,USA,1,0
6080,Gorshkov,Male,31,UK,1,1
6081,Nweke,Female,42,Canada,0,0
6082,Hairston,Male,52,USA,1,0
6083,Loggia,Male,40,UK,0,1
6084,Morgan,Male,38,UK,1,1
6085,Abdulov,Female,31,UK,1,1
6086,Norris,Male,45,UK,0,1
6087,Clark,Male,37,Canada,1,1
6088,Chukwudi,Female,27,USA,0,1
6089,Perkin,Female,30,USA,0,1
6090,Ch'ang,Male,27,USA,1,1
6091,Kang,Male,26,USA,1,0
6092,Chukwudi,Female,33,UK,1,0
6093,Frolova,Male,43,UK,1,1
6094,Chiu,Male,38,UK,1,1
6095,Simpson,Female,31,USA,0,1
6096,McLean,Male,37,Canada,1,1
6097,Hu,Male,41,UK,0,1
6098,Savage,Male,47,UK,1,1
6099,Wallace,Female,57,UK,1,0
6100,Winter,Male,52,UK,0,1
6101,Ho,Male,30,USA,0,1
6102,Su,Male,32,Canada,1,1
6103,Li Fonti,Female,36,Canada,1,1
6104,Ives,Male,28,USA,1,0
6105,Trevisani,Male,50,UK,0,1
6106,Bond,Female,34,USA,0,1
6107,Lettiere,Male,28,UK,1,1
6108,Houghton,Male,35,UK,0,1
6109,Lei,Male,41,USA,1,1
6110,Stirling,Female,26,UK,1,1
6111,Grant,Male,31,USA,1,0
6112,Baresi,Male,23,USA,0,1
6113,Pearce,Male,34,UK,0,1
6114,Rutledge,Male,36,Canada,1,0
6115,Udegbunam,Female,44,USA,0,1
